art_id	art_version	art_full	status	description	method	location	notes	created_by	customer
379	1	379.1	Approved	"Davey 145 Yrs 3.5""w x 2.74""h"	Screen Print/Heat Transfer		T34	vrowinsky	002388
380	1	380.1	Approved	"Tri-State Bobcat 5.1""w x 15""h"	Screen Print/Heat Transfer		QXK - 2021 Back Logos	mmintz	001927
381	1	381.1	Approved	"Monarch Tree 1C 4""w x 2.08""h"	Screen Print/Heat Transfer		Q6I	mmintz	002256
382	1	382.1	Approved	"Arb Hexagon 2.75""w x 2.21""h"	Hat Press Heat Press		L15 - Leather Patch	vrowinsky	003101
383	1	383.1	Approved	Geauga County 3.01”w X 3.01”h	Embroidery		BV2	mmintz	000761
384	1	384.1	Approved	"Monarch Tree 7""w x 3.62""h"	Screen Print/Heat Transfer		QSZ	vrowinsky	002256
385	1	385.1	Approved	Arbor Works 4.02”w X 1.16”h	Embroidery		BML	vrowinsky	006060
386	1	386.1	Approved	Moorhead 3.75”w X 0.33”h	Embroidery		BFY	mmintz	023426
387	1	387.1	Approved	Carroll Tree 2.77”w X 0.66”h	Embroidery		B7J - HAT Panel	vrowinsky	000388
388	1	388.1	Approved	"TCIA Staff 3.54""w x 3.43""h"	Embroidery		APG	vrowinsky	001817
389	1	389.1	Approved	"Philmont Staff 2.2""w x 1.94""h"	Embroidery		AHU	vrowinsky	001450
390	1	390.1	Approved	"Campo 3.5""w x 1""h"	Embroidery		AH2	vrowinsky	000367
391	1	391.1	Approved	"Tri-State Bobcat 4.21"" x 1.03"""	Embroidery		AB6	vrowinsky	030298
263	1	263.1	Approved	"Monster BR 2C 3.5""w x 2.3""h"	Screen Print/Heat Transfer		G4C	mmintz	002326
264	1	264.1	Approved	Arizona Conservation 3.5 x 3.5	Screen Print/Heat Transfer		S78	vrowinsky	027303
265	1	265.1	Approved	Arz Conservation 3”w X 3”h	Embroidery		B86	vrowinsky	027303
266	1	266.1	Approved	"Phillips J Hat 3.06""w x 2.47""h"	Embroidery		B79	mmintz	001448
267	1	267.1	Approved	"Xylem Kendall 8”w X 3.79""h"	Screen Print/Heat Transfer		SFD - Chaps	vrowinsky	002102
268	1	268.1	Approved	"Burfords 3.02""w X 3.16""h"	Screen Print/Heat Transfer		G1S	mmintz	002127
269	1	269.1	Approved	"Treeways 3.75""w X 0.97""h"	Embroidery		AYT	mmintz	020619
270	1	270.1	Approved	Premier 3.52”w X 1.98”h	Embroidery		BGY	vrowinsky	001488
271	1	271.1	Approved	"Integrity Tree 3.5""w x 1.35""h"	Embroidery		AVR Hat	mmintz	000962
272	1	272.1	Approved	ForeverLawn 4”w X 0.95”h	Embroidery		BFM	vrowinsky	000717
273	1	273.1	Approved	"CLE Metroparks 2.01""w x 1.86""h"	Embroidery		BCY - HAT	vrowinsky	000461
274	1	274.1	Approved	"Brookes Henderson 1.25"" x .9"""	Embroidery		B71	vrowinsky	002412
275	1	275.1	Approved	Integrity Tree 2.5”w X 1.06”h	Embroidery		BNR	vrowinsky	000963
276	1	276.1	Approved	"Integrity 1C Flag 3.5” X 2.02"""	Embroidery		BPV	mmintz	000963
277	1	277.1	Approved	"Camp Gravatt 3""w x 3.5""h"	Embroidery		ALC	vrowinsky	000366
278	1	278.1	Approved	"Kendall Veg. 3.75""w x 1""h"	Embroidery		A74	mmintz	040037
279	1	279.1	Approved	Davey Lewis 3.5”w X 1.66”h	Screen Print/Heat Transfer		SMF	vrowinsky	002388
280	1	280.1	Approved	ForeverLawn 9”w X 1.17”h	Screen Print/Heat Transfer		SCJ	mmintz	000717
281	1	281.1	Approved	"Arbor Tree 3.5”w X 1.4""h"	Screen Print/Heat Transfer		S3R	vrowinsky	002388
282	1	282.1	Approved	"McAllister GP 3.5""w x 1.12""h"	Screen Print/Heat Transfer		R42	mmintz	002121
283	1	283.1	Approved	"Xylem 8.75""w x 1.9""h"	Screen Print/Heat Transfer		QAT - Vest	vrowinsky	002102
284	1	284.1	Approved	"Xylem Hop 3""w X 2.62""h"	Screen Print/Heat Transfer		RFC	mmintz	002102
285	1	285.1	Approved	"Bear 2.75""w x 2.75""h"	Screen Print/Heat Transfer		G1N	mmintz	000949
286	1	286.1	Approved	"Arz Conservation 2.5”w x 2.5""h"	Hat Press Heat Press		GDG - PATCH	vrowinsky	027303
287	1	287.1	Approved	"Phillips & Jordan 4.02” x 0.7"""	Embroidery		BUR	vrowinsky	001448
288	1	288.1	Approved	One Asplundh (3C) 2”w X 1.49”h	Embroidery		BTB	mmintz	002127
289	1	289.1	Approved	Wachtel HAT 4.01”w X 2.24”h	Embroidery		BEG	mmintz	002016
290	1	290.1	Approved	"Phillips & Jordan 9""w x 1""h"	Screen Print/Heat Transfer		T2Y - HVSA	vrowinsky	001448
291	1	291.1	Approved	"Kendall Vest 5.75""w x 1.22""h"	Screen Print/Heat Transfer		SFB *Use on M & L Vests*	mmintz	040037
292	1	292.1	Approved	"Phillips & Jordan 3""w x 0.52""h"	Screen Print/Heat Transfer		T2X	vrowinsky	001448
293	1	293.1	Approved	"Maverick Envir. 12""w x 8.15""h"	Screen Print/Heat Transfer		S7P	mmintz	001180
294	1	294.1	Approved	"Maverick Environ 4""w x 1.53""h"	Screen Print/Heat Transfer		S7N	vrowinsky	001180
295	1	295.1	Approved	"Maverick Envir. 12""w x 2.83""h"	Screen Print/Heat Transfer		S7Q	mmintz	001180
296	1	296.1	Approved	SavATree  4”w X 2”h	Screen Print/Heat Transfer		RXY - Pocket Logo	vrowinsky	002398
297	1	297.1	Approved	"SavATree 8.5”w x 4.27""h"	Screen Print/Heat Transfer		RY1 - Vest (L & Up)	vrowinsky	002398
298	1	298.1	Approved	"Safety Operations 3.25"" x 2.6"""	Screen Print/Heat Transfer		RWW - Left Leg Screen	vrowinsky	002127
299	1	299.1	Approved	"Rainbow Eco 1C 3.6""w x 2.2""h"	Screen Print/Heat Transfer		GD8	mmintz	001527
300	1	300.1	Approved	"Monarch 4""w x 2.08""h"	Screen Print/Heat Transfer		QYJ	vrowinsky	002256
301	1	301.1	Approved	"SavATree 3.06""w x .82""h"	Embroidery		A9Q - Hat Back	vrowinsky	002398
302	1	302.1	Approved	"Davey Lewis 3.49”w X 1.68h"""	Embroidery		BLR	mmintz	002388
303	1	303.1	Approved	Arbor MD 3.78”w X 2.07”h	Embroidery		B7Q	mmintz	026168
304	1	304.1	Approved	"CLARENDON HILLS 3.5""w X 0.87""w"	Embroidery		ART	vrowinsky	012958
305	1	305.1	Approved	Ironwood 7”w X 3.39”h	Screen Print/Heat Transfer		RXS - HVSA	vrowinsky	014905
306	1	306.1	Approved	"UAA Horizontal 4""w x 1.5""h"	Embroidery		AR2	mmintz	002174
307	1	307.1	Approved	"Treesmiths 7""w X 2.92""h"	Screen Print/Heat Transfer		RPL	vrowinsky	020619
308	1	308.1	Approved	"NG Gilbert Safety 3.5""w X 2""h"	Screen Print/Heat Transfer		RQ8	mmintz	002121
309	1	309.1	Approved	"Premier 3""w x 3.48""h"	Screen Print/Heat Transfer		QTT	vrowinsky	001488
310	1	310.1	Approved	"Safety Operations 3.5""w x 2.8"""	Screen Print/Heat Transfer		G7R	vrowinsky	002127
311	1	311.1	Approved	"Native 3.75""w X 0.63""h"	Embroidery		AZ5 - HAT	vrowinsky	020810
312	1	312.1	Approved	"Casey Trees 4""w X 3.48""h"	Embroidery		ASH	vrowinsky	000391
313	1	313.1	Approved	"Tree 133 4""w x 1.64""h"	Embroidery		AQG	vrowinsky	012121
314	1	314.1	Approved	"Summit Landscape 3.25""w x 2.8"""	Embroidery		AJ6	vrowinsky	001783
316	1	316.1	Approved	"Carroll Tree 4""w x 0.9""h"	Embroidery		A3E	mmintz	000388
317	1	317.1	Approved	"Almstead 2.64""w x 2.68""h"	Embroidery		A1T 13930325	mmintz	000092
318	1	318.1	Approved	"Southview Design 3.75” x 3.28"""	Screen Print/Heat Transfer		SBR	vrowinsky	033403
319	1	319.1	Approved	Southview Design 11”w X 6”h	Screen Print/Heat Transfer		SBS	mmintz	033403
320	1	320.1	Approved	Rainbow Companies 4”w X 1.5”h	Screen Print/Heat Transfer		RY6	vrowinsky	001527
321	1	321.1	Approved	SavATree HV 7”w X 3.47”h	Screen Print/Heat Transfer		S46	mmintz	002398
322	1	322.1	Approved	"Arbormetrics 4""w X 1.82""h"	Screen Print/Heat Transfer		RPG	mmintz	002167
323	1	323.1	Approved	"Arbor Masters Icon 6""w x 6""h"	Screen Print/Heat Transfer		QF4	mmintz	000172
324	1	324.1	Approved	"Phillips & Jordan 2.75"" x 2.39"	Screen Print/Heat Transfer		RE6	vrowinsky	001448
325	1	325.1	Approved	"Xylem 5.75""w x 1.25""h"	Screen Print/Heat Transfer		QAS - Vest	mmintz	002102
326	1	326.1	Approved	"Mainscape 9""w x 3.84""h"	Screen Print/Heat Transfer		G8R - Vest	vrowinsky	001156
327	1	327.1	Approved	Birchcrest 3.52”w X 1.08”h	Embroidery		BTY	vrowinsky	002121
206	1	206.1	Approved	"Monster 3C 5""w X 3.5""h"	Screen Print/Heat Transfer		RR7	vrowinsky	002326
207	1	207.1	Approved	"Summit Landscape 3.25"" x 2.89"""	Screen Print/Heat Transfer		RB5	vrowinsky	022905
208	1	208.1	Approved	"Mobilize Green 10""w x 2.4""h"	Screen Print/Heat Transfer		QTX	vrowinsky	002346
209	1	209.1	Approved	Mobilize Green 11”w X 1.53”h	Screen Print/Heat Transfer		S2M	vrowinsky	002346
210	1	210.1	Approved	"Chippers - Davey 3.5""w x 3""h"	Screen Print/Heat Transfer		QPJ	vrowinsky	002388
211	1	211.1	Approved	"SCA Conservation 9.5""w x 5.12"""	Screen Print/Heat Transfer		Q8R	vrowinsky	034240
212	1	212.1	Approved	"THESCA.org 6""w x 1.2""h"	Screen Print/Heat Transfer		Q8L	vrowinsky	034240
213	1	213.1	Approved	"Wright Tree 2.25""w x 2.8""h"	Screen Print/Heat Transfer		QAM	mmintz	002095
214	1	214.1	Approved	"Monster Brown 5""w x 3.5""h"	Screen Print/Heat Transfer		G4B	vrowinsky	002326
215	1	215.1	Approved	"Bartlett Safety MX 4""w x 2.3""h"	Embroidery		B6N	mmintz	002385
216	1	216.1	Approved	"Davey RG 2.5""w x 1.25""h"	Embroidery		AKH	vrowinsky	002387
217	1	217.1	Approved	"Growth Solutions 2.19""w x 3""h"	Embroidery		AF5	vrowinsky	001527
218	1	218.1	Approved	"Monster PHC 5""w X 2.63""h"	Screen Print/Heat Transfer		S6F	vrowinsky	002326
219	1	219.1	Approved	"Brookes & Henderson 2.5"" X 2.2"	Screen Print/Heat Transfer		RD5	vrowinsky	002412
220	1	220.1	Approved	"Monster 12""w x 3.83""h"	Screen Print/Heat Transfer		Q6K	vrowinsky	002326
221	1	221.1	Approved	"Monster 3C 11""w X 9.2""h"	Screen Print/Heat Transfer		RHT	vrowinsky	002326
222	1	222.1	Approved	"Nelson HiViz 3""w x 1.25""h"	Screen Print/Heat Transfer		G4H	vrowinsky	001290
223	1	223.1	Approved	"Southview Design 3.77"" x 3.29"""	Embroidery		BF5	vrowinsky	033403
224	1	224.1	Approved	"Lucas Trim 12""w x 2.5""h"	Screen Print/Heat Transfer		GAF	mmintz	001140
225	1	225.1	Approved	Southern Line 3.5”w X 2.06”h	Embroidery		BEV	vrowinsky	002121
